# AGCNr    HIra         HIdec       v21     redshift               dist    w50   flux   snratio   loghimass   groupid   gra            gdec          gz           Mhalo_L   Mhalo_M   ngal   r180L                d_A_mpc              r180_arcmin          galid    ra              dec            z           MASS           
  726955   224.937912   24.243612   14161   0.04720333333333333    204.6   201   0.78   5.0       9.89        1400      224.84587973   23.99188719   0.04732988   13.6565   13.5551   12     1.1725449587109107   191.08963892466474   21.09435481741499    470549   224.932772343   24.251160752   0.0472554   1.87751718E9   
  201194   161.135834   26.085001   6093    0.02031                91.4    118   0.7    6.5       9.14        1410      161.4363778    25.99941005   0.02083611   13.1358   13.0278   12     0.8066921488149492   85.04880350093447    32.607199812936635   513250   161.132166002   26.085668109   0.0203579   6.5346822E8    
  5855     161.157913   26.183332   6253    0.020843333333333332   92.5    457   3.78   17.0      9.88        1410      161.4363778    25.99941005   0.02083611   13.1358   13.0278   12     0.8066921488149492   87.03525609481471    31.862988104327233   518576   161.153910285   26.181684732   0.0208478   2.42392924E10  
  722525   161.451248   25.798056   6407    0.021356666666666666   95.9    161   1.33   10.2      9.46        1410      161.4363778    25.99941005   0.02083611   13.1358   13.0278   12     0.8066921488149492   89.2671808677855     31.066325861836884   517956   161.453109678   25.796912075   0.0213988   8.0475149E8    
  5874     161.532913   25.9025     6350    0.021166666666666667   95.1    334   1.37   7.8       9.47        1410      161.4363778    25.99941005   0.02083611   13.1358   13.0278   12     0.8066921488149492   88.30381952421149    31.405247752004513   517955   161.530598703   25.904909498   0.0211609   2.11296993E10  
  5881     161.677078   25.927776   6118    0.020393333333333333   91.8    512   1.22   5.2       9.38        1410      161.4363778    25.99941005   0.02083611   13.1358   13.0278   12     0.8066921488149492   85.96867202776613    32.25830135785356    517961   161.677153895   25.931540603   0.0205847   2.60725903E10  
  722537   161.702499   26.299721   6329    0.021096666666666666   94.8    100   0.53   5.1       9.05        1410      161.4363778    25.99941005   0.02083611   13.1358   13.0278   12     0.8066921488149492   88.01986828291467    31.50656077662474    518578   161.707064973   26.308463873   0.0210908   2.7489504E8    
  739804   160.95874    18.660555   9059    0.030196666666666667   134.1   452   3.1    12.7      10.12       1422      161.02131769   18.51147612   0.03081353   13.2859   13.0127   12     0.8964209380031595   124.71775164332165   24.709138388716166   563860   160.96224879    18.656431002   0.030231    1.87791933E10  
  739802   160.959579   18.549999   9048    0.03016                134.0   363   2.68   14.2      10.05       1422      161.02131769   18.51147612   0.03081353   13.2859   13.0127   12     0.8964209380031595   124.48494487938002   24.755348430851274   565231   160.958808205   18.545033827   0.0301725   9.5620772E9    
  201582   160.973328   18.377222   9162    0.03054                135.6   239   1.49   8.8       9.81        1422      161.02131769   18.51147612   0.03081353   13.2859   13.0127   12     0.8964209380031595   126.05040954031449   24.447902994704375   563387   160.974928018   18.38593346    0.030566    1.08074158E10  
  201594   161.127914   18.347223   9225    0.03075                136.5   187   2.39   13.5      10.02       1422      161.02131769   18.51147612   0.03081353   13.2859   13.0127   12     0.8964209380031595   126.63769727470556   24.33452479951162    563392   161.121738919   18.347006714   0.0307137   5.4664812E9    
  739888   161.412506   18.606667   9052    0.030173333333333333   134.0   105   1.96   18.6      9.92        1422      161.02131769   18.51147612   0.03081353   13.2859   13.0127   12     0.8964209380031595   124.69029375931459   24.714579555268404   565245   161.408456624   18.608412634   0.0302241   5.0201841E9    
  742013   182.717087   19.0975     7630    0.025433333333333332   113.6   204   0.78   4.8       9.38        1423      182.68192773   19.06824494   0.02526174   13.2215   13.203    12     0.8578135949414586   105.7626981035034    27.882665333097577   554414   182.72066373    19.097375726   0.0254896   3.3881193E9    
  742021   182.822906   19.041945   7765    0.025883333333333335   115.5   139   0.69   5.2       9.34        1423      182.68192773   19.06824494   0.02526174   13.2215   13.203    12     0.8578135949414586   107.41512730886583   27.453730120022104   554415   182.825096674   19.040621918   0.0259012   1.08091469E9   
  742022   182.838745   18.605556   7591    0.025303333333333334   113.0   207   0.85   5.7       9.41        1423      182.68192773   19.06824494   0.02526174   13.2215   13.203    12     0.8578135949414586   105.11437176971793   28.054640543406375   587917   182.837683569   18.599732617   0.0253282   1.94700224E9   
  262310   243.215012   0.486667    13372   0.04457333333333333    192.4   129   0.82   4.7       9.85        1435      243.13389896   0.3539162     0.04362774   13.3534   13.2407   11     0.9324901995362462   181.11002063521383   17.700098321456686   5635     243.209080218   0.480298105    0.0446451   5.2131779E9    
  332484   348.375      13.8975     12041   0.04013666666666667    166.8   199   1.92   13.6      10.1        1459      348.38683811   14.09191732   0.03980733   13.5515   13.3749   11     1.0895916734531883   163.37754699165978   22.92689739722357    73384    348.373380196   13.895665943   0.0400389   1.11116667E10  
  330119   348.397095   13.980833   11974   0.039913333333333335   165.8   308   2.09   11.1      10.13       1459      348.38683811   14.09191732   0.03980733   13.5515   13.3749   11     1.0895916734531883   162.4948111624878    23.051445335951545   151145   348.394659414   13.986794601   0.0398125   6.1459378E10   
  225319   193.773758   4.043889    14474   0.04824666666666667    211.4   88    0.67   7.7       9.85        1478      193.6974324    3.92037629    0.04844065   13.6414   13.5752   11     1.157807810462554    194.80295656333254   20.432185074733216   106201   193.782254178   4.040356635    0.04823     4.8894067E10   
  213288   170.000412   12.028055   11663   0.038876666666666664   171.6   194   1.01   8.3       9.85        1556      169.87968582   12.08185735   0.03967545   12.9606   12.9478   11     0.6924234236094666   158.7885771620345    14.990854071954182   305858   170.000285212   12.033320127   0.0388646   4.2290426E10   
  714630   226.696671   9.760278    13223   0.04407666666666667    191.5   185   1.11   8.4       9.98        1559      226.70066938   9.64897167    0.04388249   13.4431   13.3067   11     0.9987003512021597   179.39299160227498   19.138311238706553   308274   226.699259349   9.764973348    0.0441973   2.08556941E9   
  250086   226.782913   9.632778    12948   0.04316                187.5   355   3.11   14.7      10.41       1559      226.70066938   9.64897167    0.04388249   13.4431   13.3067   11     0.9987003512021597   175.40417599299658   19.573530036503186   308276   226.789671348   9.635566866    0.0431585   4.3282289E10   
  244698   219.688324   10.096389   16128   0.05376                233.5   367   1.55   7.5       10.3        1568      219.70571764   10.11510482   0.05503115   13.465    13.4028   11     1.0048954087040105   215.71748066614245   16.01435329015054    326496   219.693401362   10.101045477   0.0537533   1.38310533E10  
  244669   219.491669   9.470278    9229    0.030763333333333334   134.9   122   0.84   7.1       9.56        1571      219.55214707   9.31766337    0.03031551   12.8429   12.8291   11     0.638366396899325    127.40882832740319   17.224410963728072   341553   219.488507522   9.478763775    0.0309077   8.0933062E8    
  714201   219.714157   9.044445    9195    0.03065                134.4   101   0.85   8.6       9.56        1571      219.55214707   9.31766337    0.03031551   12.8429   12.8291   11     0.638366396899325    126.78518859886366   17.309135584138257   340902   219.715351075   9.046967116    0.0307508   2.35649715E9   
  9023     211.714172   9.322778    7203    0.02401                103.8   231   4.17   27.1      10.03       1572      212.24502227   8.95931997    0.02372509   13.5014   13.3673   11     1.064963845615371    99.88455737274901    36.6530734836673     339790   211.712819911   9.321199467    0.0240281   4.8892355E9    
  240131   212.342072   8.906111    7045    0.023483333333333332   106.2   205   2.26   19.2      9.78        1572      212.24502227   8.95931997    0.02372509   13.5014   13.3673   11     1.064963845615371    97.62779342000955    37.500345885279295   344814   212.341276661   8.906612844    0.0234681   2.04472197E10  
  240146   212.682098   8.993055    7053    0.02351                106.2   285   2.94   21.7      9.89        1572      212.24502227   8.95931997    0.02372509   13.5014   13.3673   11     1.064963845615371    97.86325699799224    37.41011829743274    344818   212.682141444   8.996554864    0.0235265   1.93581507E10  
  716412   235.012085   7.528055    11180   0.03726666666666666    161.6   78    0.56   6.7       9.54        1573      235.1146505    7.40051292    0.03769733   13.4206   13.2901   11     0.9874539545655151   152.375584398997     22.277956517742236   305619   235.013293577   7.526097879    0.0372285   3.45156736E9   
  9964     235.094589   7.275       11521   0.03840333333333333    166.5   369   2.08   8.9       10.13       1573      235.1146505    7.40051292    0.03769733   13.4206   13.2901   11     0.9874539545655151   155.8638657603921    21.77936898360347    326245   235.093128419   7.283232047    0.0381178   6.7583734E10   
  716417   235.141251   7.530555    11486   0.03828666666666666    166.0   305   1.17   6.0       9.88        1573      235.1146505    7.40051292    0.03769733   13.4206   13.2901   11     0.9874539545655151   157.02555962070343   21.618242608439946   305621   235.149058941   7.537365248    0.0384143   4.1961943E9    
  716192   226.926666   6.891111    9217    0.03072333333333333    134.3   359   1.7    7.8       9.86        1576      226.87665767   7.046855      0.03090059   13.0635   12.9488   11     0.7557001182206334   126.71442589235077   20.50205115005461    338159   226.927035915   6.885828038    0.030733    9.6823644E9    
  253926   227.024567   6.861944    9333    0.03111                135.9   264   4.19   22.8      10.26       1576      226.87665767   7.046855      0.03090059   13.0635   12.9488   11     0.7557001182206334   128.2102584520377    20.26285316370868    338161   227.023181086   6.863455569    0.0311094   3.41503283E9   
  251956   226.833755   6.871389    9444    0.03148                137.5   304   0.8    4.1       9.55        1576      226.87665767   7.046855      0.03090059   13.0635   12.9488   11     0.7557001182206334   129.2130942921487    20.10559111927896    350556   226.841523107   6.866082161    0.0313619   5.9446907E9    
